ID_pedido,ID_proveedor,Fecha,Estado
pedi01234aijEWZ,provMaC196IR,27/11/2023,['Distribuido']
pedi01234clvNPV,provG&T371FR,27/11/2023,['Almacenado']
pedi01234wyACRW,provBFS790IT,27/11/2023,['Por hacer']
pedi01234hxEFSY,provATG036UK,27/11/2023,['Por hacer']
pedi01234gqtDVX,provRot145UK,27/11/2023,['Pagado']
pedi01234hwxCKY,provRot145UK,27/11/2023,['Almacenado']
pedi01234dlpvAL,provUni273IR,27/11/2023,['Por hacer']
pedi01234lxzHNT,provSiH990GE,27/11/2023,['Distribuido']
pedi01234imHLOV,provAdL707SP,27/11/2023,['Distribuido']
pedi01234oqtwJZ,provMaM160UK,27/11/2023,['Pagado']
pedi01234enDMNV,provLin564UK,27/11/2023,['Distribuido']
pedi01234lmtvGL,provSpe920UK,27/11/2023,['Por hacer']
pedi01234auyTVY,provSPH558SP,27/11/2023,['Recibido']
pedi01234rwAINV,provEMC389IT,27/11/2023,['De Camino']
pedi01234prxzCF,provSpe920UK,27/11/2023,['Pagado']
pedi01234gpILUV,provBGS521IT,27/11/2023,['Pagado']
pedi01234abhyAG,provAnt183SP,27/11/2023,['Pagado']
pedi01234bcdnFR,provMaU551UK,27/11/2023,['Pagado']
pedi01234nouzKX,provPIS094IT,27/11/2023,['De Camino']
pedi01234ekswxV,provAgC974SP,26/11/2023,['Por hacer']
pedi01234bdxHLO,provGES446SP,26/11/2023,['Pagado']
pedi01234jnwRXY,provRCP385UK,26/11/2023,['Por hacer']
pedi01234bgnrDU,provEne004IT,26/11/2023,['De Camino']
pedi01234alBCRT,provVVB039GE,26/11/2023,['Pagado']
pedi01234bpqGKU,provPIS094IT,26/11/2023,['Por hacer']
pedi01234gnqAJZ,provPIS094IT,26/11/2023,['Pagado']
pedi01234klptWY,provBGS521IT,26/11/2023,['De Camino']
pedi01234betzFP,provHSH047UK,26/11/2023,['Pagado']
pedi01234exMRXY,provCro019GE,26/11/2023,['Por hacer']
pedi01234orADLN,provKUK710GE,26/11/2023,['De Camino']
pedi01234bfgsUY,provLin564UK,26/11/2023,['Pagado']
pedi01234chzDPZ,provEne685UK,26/11/2023,['Pagado']
pedi01234jvCSTZ,provXXX959FR,26/11/2023,['De Camino']
pedi01234clpyEM,provRCP385UK,26/11/2023,['De Camino']
pedi01234kACDUW,provViE732UK,26/11/2023,['Almacenado']
pedi01234otFNOV,provLDC071FR,26/11/2023,['Pagado']
pedi01234mANPSW,provMal000IR,26/11/2023,['Almacenado']
pedi01234lnpuBK,provApS922SP,26/11/2023,['Pagado']
pedi01234aglNOT,provSPH558SP,25/11/2023,['De Camino']
pedi01234iklnUX,provSSG189GE,25/11/2023,['Por hacer']
pedi01234hotBGU,provVos971GE,25/11/2023,['Pagado']
pedi01234enpuNY,provUAS964IT,25/11/2023,['Almacenado']
pedi01234bHIJWX,provEif549FR,25/11/2023,['De Camino']
pedi01234bpqAUY,provPuG251FR,25/11/2023,['Pagado']
pedi01234jxyDEI,provGla904IR,25/11/2023,['De Camino']
pedi01234cpyAST,provPIS094IT,25/11/2023,['Almacenado']
pedi01234lwyDJK,provPIS094IT,25/11/2023,['Pagado']
pedi01234ipuCGV,provInS880IT,25/11/2023,['De Camino']
pedi01234deqwDW,provEif549FR,25/11/2023,['Por hacer']
pedi01234jknLQY,provLin564UK,25/11/2023,['Almacenado']
pedi01234dksDSZ,provMal000IR,25/11/2023,['Por hacer']
pedi01234cgFHSW,provCro019GE,25/11/2023,['Almacenado']
pedi01234nrDEUY,provPuG251FR,25/11/2023,['De Camino']
pedi01234bjxyEI,provEne004IT,25/11/2023,['Almacenado']
pedi01234gmvLNT,provPrC249SP,25/11/2023,['Distribuido']
pedi01234duwCQT,provOrS801IT,25/11/2023,['De Camino']
pedi01234fqwyBW,provPIS094IT,25/11/2023,['Pagado']
pedi01234jwDFMT,provEQT795IR,25/11/2023,['Pagado']
pedi01234kBDJRW,provRMS001IT,25/11/2023,['Pagado']
pedi01234htKMRU,provPuG251FR,25/11/2023,['De Camino']
pedi01234gkqFGI,provAIG289SP,25/11/2023,['De Camino']
pedi01234gtwAQX,provEvo408GE,25/11/2023,['De Camino']
pedi01234mwEOSU,provDeo025SP,25/11/2023,['Recibido']
pedi01234ckvLTU,provHeM574GE,25/11/2023,['Pagado']
pedi01234eosCUX,provKUK710GE,25/11/2023,['Por hacer']
pedi01234dkvBKQ,provRot145UK,25/11/2023,['Pagado']
pedi01234bdqyzK,provRDM331IT,24/11/2023,['Almacenado']
pedi01234lorvGL,provPrC249SP,24/11/2023,['De Camino']
pedi01234adehoT,provMBH658GE,24/11/2023,['Recibido']
pedi01234glosLV,provTIS088SP,24/11/2023,['Por hacer']
pedi01234knqvGL,provRCP385UK,24/11/2023,['Pagado']
pedi01234envDPS,provRMS001IT,24/11/2023,['Almacenado']
pedi01234hvAFGW,provAIG289SP,24/11/2023,['Por hacer']
pedi01234wyzFPW,provGla904IR,24/11/2023,['Por hacer']
pedi01234ceiszP,provSpe920UK,24/11/2023,['Recibido']
pedi01234tuJMRU,provVVB039GE,24/11/2023,['De Camino']
pedi01234flENOW,provBio684GE,24/11/2023,['Por hacer']
pedi01234enzLUW,provSaS872IT,24/11/2023,['De Camino']
pedi01234cnHOSV,provMed974GE,24/11/2023,['Pagado']
pedi01234grtAHW,provSpe920UK,24/11/2023,['Por hacer']
pedi01234orstvP,provMaU551UK,23/11/2023,['Recibido']
pedi01234bcgnpv,provUAS964IT,23/11/2023,['Pagado']
pedi01234ciwxFJ,provSFS792IT,23/11/2023,['De Camino']
pedi01234kvDKNZ,provFUM061IT,23/11/2023,['Pagado']
pedi01234egmtRU,provEvo408GE,23/11/2023,['Pagado']
pedi01234acuMNO,provPVT362GE,23/11/2023,['Recibido']
pedi01234ewzAOP,provEQT795IR,23/11/2023,['Pagado']
pedi01234knqrAZ,provRCP385UK,23/11/2023,['Pagado']
pedi01234quHPRV,provUni273IR,23/11/2023,['Por hacer']
pedi01234bruBDI,provSPH558SP,23/11/2023,['De Camino']
pedi01234osEGOP,provCro019GE,23/11/2023,['Pagado']
pedi01234bchjuC,provAlG054UK,23/11/2023,['De Camino']
pedi01234afyzDW,provSaS872IT,23/11/2023,['Pagado']
pedi01234fAFGLR,provKUK710GE,23/11/2023,['Almacenado']
pedi01234acwKQZ,provBGS521IT,23/11/2023,['Recibido']
pedi01234uDKNSU,provPIS094IT,23/11/2023,['Distribuido']
pedi01234fuvxCX,provAgC974SP,23/11/2023,['Pagado']
pedi01234gwARVY,provRat613GE,23/11/2023,['Almacenado']
pedi01234nFJPVX,provEvo408GE,23/11/2023,['Por hacer']
pedi01234aisxyQ,provBGS521IT,23/11/2023,['Pagado']
pedi01234chAELY,provDia214UK,22/11/2023,['Almacenado']
pedi01234bjqswU,provGla904IR,22/11/2023,['Pagado']
pedi01234lrsAVX,provMaU551UK,22/11/2023,['De Camino']
pedi01234wyEJQY,provLin564UK,22/11/2023,['Pagado']
pedi01234cdtxJN,provLin564UK,22/11/2023,['Distribuido']
pedi01234agkpIJ,provEne685UK,22/11/2023,['Pagado']
pedi01234cwyCDK,provLin564UK,22/11/2023,['Por hacer']
pedi01234giGMTV,provTF1453FR,22/11/2023,['Almacenado']
pedi01234fkowGI,provNUB454GE,22/11/2023,['Por hacer']
pedi01234dqsBNR,provEMC389IT,22/11/2023,['Pagado']
pedi01234cijANV,provKUK710GE,22/11/2023,['Almacenado']
pedi01234yzBJQX,provB.S543IT,22/11/2023,['Pagado']
pedi01234ntACOQ,provNaG379UK,22/11/2023,['Pagado']
pedi01234cwDLOT,provTF1453FR,22/11/2023,['Recibido']
pedi01234uxGJNW,provAsS129IT,22/11/2023,['Pagado']
pedi01234acBFNR,provEne685UK,22/11/2023,['Pagado']
pedi01234ilLSTY,provMaM160UK,22/11/2023,['Pagado']
pedi01234adnFIN,provEne685UK,22/11/2023,['Por hacer']
pedi01234ioxzKX,provABI591FR,22/11/2023,['Almacenado']
pedi01234ehntxC,provHeM574GE,22/11/2023,['Distribuido']
pedi01234coqrEN,provG&T371FR,22/11/2023,['Pagado']
pedi01234ksuGPR,provTF1453FR,22/11/2023,['Almacenado']
pedi01234acoQSU,provLDC071FR,22/11/2023,['Pagado']
pedi01234jmnqvC,provUni273IR,22/11/2023,['Pagado']
pedi01234jtuvyz,provASI979UK,21/11/2023,['Pagado']
pedi01234nuxEOU,provSac959SP,21/11/2023,['De Camino']
pedi01234nCGJTZ,provNaG379UK,21/11/2023,['De Camino']
pedi01234xFKPRX,provB.S543IT,21/11/2023,['Recibido']
pedi01234eoEFHN,provEvo408GE,21/11/2023,['De Camino']
pedi01234abwGWX,provSPH558SP,21/11/2023,['Almacenado']
pedi01234jorzOQ,provAgC974SP,21/11/2023,['Por hacer']
pedi01234dekoKM,provMaC196IR,21/11/2023,['De Camino']
pedi01234inAGPQ,provDia214UK,21/11/2023,['Pagado']
pedi01234isyESY,provAdL707SP,21/11/2023,['Por hacer']
pedi01234bkowNZ,provAdL707SP,21/11/2023,['Pagado']
pedi01234bfkxDN,provMaC196IR,21/11/2023,['Almacenado']
pedi01234dhmFLT,provKUK710GE,21/11/2023,['Por hacer']
pedi01234myAGIZ,provKUK710GE,21/11/2023,['Por hacer']
pedi01234psyJOP,provAnt183SP,21/11/2023,['Distribuido']
pedi01234fgpLWZ,provG&T371FR,21/11/2023,['De Camino']
pedi01234fnvKSY,provHA&069GE,21/11/2023,['Recibido']
pedi01234fnvMRX,provVVB039GE,21/11/2023,['Por hacer']
pedi01234boABOT,provB.S543IT,20/11/2023,['De Camino']
pedi01234emoIKM,provBGS521IT,20/11/2023,['Pagado']
pedi01234gtKMRY,provAgC974SP,20/11/2023,['Almacenado']
pedi01234cekzHK,provSaS872IT,20/11/2023,['Pagado']
pedi01234kuNTUV,provViE732UK,20/11/2023,['Por hacer']
pedi01234aeuOPS,provFaB915SP,20/11/2023,['Distribuido']
pedi01234qxCOSY,provKUK710GE,20/11/2023,['Por hacer']
pedi01234kuEGMR,provHSH047UK,20/11/2023,['Almacenado']
pedi01234klyzCR,provXXX959FR,20/11/2023,['Pagado']
pedi01234lruzKY,provPuG251FR,20/11/2023,['Distribuido']
pedi01234djnyAD,provTTA249IT,20/11/2023,['Por hacer']
pedi01234bepuvT,provTBB562UK,20/11/2023,['Distribuido']
pedi01234muEIQS,provHeM574GE,20/11/2023,['Pagado']
pedi01234rtvCFN,provLin564UK,20/11/2023,['Por hacer']
pedi01234klvPQT,provHeM574GE,20/11/2023,['Pagado']
pedi01234dhoqKM,provViE732UK,20/11/2023,['De Camino']
pedi01234ejnQXZ,provEvo408GE,20/11/2023,['Almacenado']
pedi01234cfkwGN,provTTA249IT,20/11/2023,['De Camino']
pedi01234azDGOX,provGla159UK,20/11/2023,['Por hacer']
pedi01234hnqsOZ,provBGS521IT,20/11/2023,['Almacenado']
pedi01234wBFGQY,provFUM061IT,20/11/2023,['Almacenado']
pedi01234loyBCX,provPIS094IT,20/11/2023,['Almacenado']
pedi01234dgizDV,provAsS129IT,20/11/2023,['Por hacer']
pedi01234ainpuT,provOrS801IT,20/11/2023,['Pagado']
pedi01234ftCKST,provGES446SP,19/11/2023,['Pagado']
pedi01234jlwIJX,provKUK710GE,19/11/2023,['Por hacer']
pedi01234hiwBWY,provPuG251FR,19/11/2023,['Pagado']
pedi01234nouxHR,provSaS872IT,19/11/2023,['De Camino']
pedi01234aAEJQR,provRat613GE,19/11/2023,['Pagado']
pedi01234dgszEO,provLin564UK,19/11/2023,['Pagado']
pedi01234jmCEVW,provSpe920UK,19/11/2023,['Por hacer']
pedi01234lprDHO,provUAS964IT,19/11/2023,['Pagado']
pedi01234klrFKT,provSSG189GE,19/11/2023,['Por hacer']
pedi01234ekwzEL,provZSS361SP,19/11/2023,['Recibido']
pedi01234suJMOQ,provViE732UK,19/11/2023,['Recibido']
pedi01234eGLOPQ,provPuG251FR,19/11/2023,['Pagado']
pedi01234eruIWY,provUAS964IT,19/11/2023,['Pagado']
pedi01234lptxJN,provMBH658GE,19/11/2023,['Por hacer']
pedi01234lqRTUW,provSFS792IT,19/11/2023,['Pagado']
pedi01234cfmDFL,provEif549FR,19/11/2023,['Pagado']
pedi01234cdmnAC,provGlP735IR,19/11/2023,['Almacenado']
pedi01234ntuKQU,provFUM061IT,19/11/2023,['De Camino']
pedi01234txzDKP,provDPG813FR,19/11/2023,['Recibido']
pedi01234hnERXY,provCro019GE,19/11/2023,['De Camino']
pedi01234jkxDGS,provHA&069GE,19/11/2023,['Recibido']
pedi01234svHSUX,provNaG379UK,19/11/2023,['De Camino']
pedi01234gswDGL,provUni273IR,19/11/2023,['Pagado']
pedi01234hvyEIO,provDeo025SP,19/11/2023,['Pagado']
pedi01234uJNQWY,provSaS872IT,19/11/2023,['Pagado']
pedi01234fFHNPQ,provAlG054UK,18/11/2023,['Pagado']
pedi01234qwJUWY,provEQT795IR,18/11/2023,['Almacenado']
pedi01234gjkxJR,provEQT795IR,18/11/2023,['De Camino']
pedi01234cdlozD,provDuF994SP,18/11/2023,['Por hacer']
pedi01234puADFK,provUni273IR,18/11/2023,['Pagado']
pedi01234cstLMP,provSaS872IT,18/11/2023,['Distribuido']
pedi01234otxzIW,provMal000IR,18/11/2023,['Almacenado']
pedi01234jCEJOR,provEMC389IT,18/11/2023,['Por hacer']
pedi01234ptDFJO,provLin564UK,18/11/2023,['Pagado']
pedi01234agjSVW,provVos971GE,18/11/2023,['Pagado']
pedi01234jklnNS,provSaS872IT,18/11/2023,['Pagado']
pedi01234mrvzDF,provSpe920UK,18/11/2023,['Pagado']
pedi01234agpLNW,provAgC974SP,18/11/2023,['Recibido']
pedi01234iqxDYZ,provPIS094IT,18/11/2023,['Almacenado']
pedi01234vHIMNV,provUni273IR,18/11/2023,['Pagado']
pedi01234aopsRT,provSpe920UK,18/11/2023,['Por hacer']
pedi01234gilszI,provAgC974SP,18/11/2023,['Almacenado']
pedi01234fmEGKX,provCom628UK,18/11/2023,['Pagado']
pedi01234txCGJO,provEMC389IT,17/11/2023,['Por hacer']
pedi01234uxyFKP,provPIS094IT,17/11/2023,['Almacenado']
pedi01234kCDESV,provMaC196IR,17/11/2023,['Distribuido']
pedi01234ftCFJQ,provPIS094IT,17/11/2023,['Distribuido']
pedi01234defKQY,provViE732UK,17/11/2023,['Por hacer']
pedi01234bixXYZ,provEif549FR,17/11/2023,['Pagado']
pedi01234muEQTW,provMaC196IR,17/11/2023,['Recibido']
pedi01234opANVZ,provKUK710GE,17/11/2023,['Por hacer']
pedi01234iqCPSY,provAgC974SP,17/11/2023,['Pagado']
pedi01234gACHMX,provGES446SP,17/11/2023,['Recibido']
pedi01234goCDGX,provEne685UK,17/11/2023,['Por hacer']
pedi01234bmqDJN,provMal000IR,17/11/2023,['Pagado']
pedi01234oyHOWZ,provRat613GE,17/11/2023,['De Camino']
pedi01234sBDPQS,provXXX959FR,17/11/2023,['De Camino']
pedi01234jnoAKZ,provAIG289SP,17/11/2023,['Recibido']
pedi01234cdnDLN,provEQT795IR,17/11/2023,['Pagado']
pedi01234govwET,provNUB454GE,17/11/2023,['Almacenado']
pedi01234acirxI,provEne685UK,17/11/2023,['Por hacer']
pedi01234ijACRX,provAgC974SP,17/11/2023,['Por hacer']
pedi01234ahowTU,provRDM331IT,17/11/2023,['De Camino']
pedi01234klJNWY,provDia214UK,17/11/2023,['Almacenado']
pedi01234gAJMST,provATG036UK,17/11/2023,['Pagado']
pedi01234anwzGI,provLin564UK,17/11/2023,['De Camino']
pedi01234cdkKLV,provABI591FR,17/11/2023,['Por hacer']
pedi01234adfyLV,provMaM160UK,17/11/2023,['Pagado']
pedi01234klnuQT,provLin564UK,16/11/2023,['Almacenado']
pedi01234btCFNX,provPrC249SP,16/11/2023,['Por hacer']
pedi01234drzGOX,provPVT362GE,16/11/2023,['Almacenado']
pedi01234qrDMST,provAsS129IT,16/11/2023,['Recibido']
pedi01234jlmDFM,provEMC389IT,16/11/2023,['Pagado']
pedi01234gnyEUY,provEne004IT,16/11/2023,['Por hacer']
pedi01234bmCLSX,provHSH047UK,16/11/2023,['Pagado']
pedi01234zCHIQS,provGUW155UK,16/11/2023,['Por hacer']
pedi01234wBCGMX,provKUK710GE,16/11/2023,['Almacenado']
pedi01234ailyNW,provRob233FR,16/11/2023,['Por hacer']
pedi01234EMPQXZ,provTTA249IT,16/11/2023,['Pagado']
pedi01234acCGPY,provLin564UK,16/11/2023,['De Camino']
pedi01234glzPSX,provAgC974SP,16/11/2023,['Por hacer']
pedi01234bnwFGL,provBFS790IT,16/11/2023,['De Camino']
pedi01234rwKLUX,provPuG251FR,16/11/2023,['Pagado']
pedi01234cdemtC,provPIS094IT,16/11/2023,['Almacenado']
pedi01234dsuAUZ,provAIG289SP,16/11/2023,['De Camino']
pedi01234dekmAT,provCom628UK,16/11/2023,['Distribuido']
pedi01234bikzJW,provNaG379UK,16/11/2023,['Pagado']
pedi01234biqvVZ,provPIS094IT,16/11/2023,['Por hacer']
pedi01234twGHTX,provVVB039GE,16/11/2023,['Recibido']
pedi01234hoqHMY,provXXX959FR,16/11/2023,['Pagado']
pedi01234swzAMX,provKUK710GE,16/11/2023,['Pagado']
pedi01234brwIRU,provUAS964IT,15/11/2023,['Pagado']
pedi01234jmquBW,provAIG289SP,15/11/2023,['Pagado']
pedi01234cmoBCT,provTBG804UK,15/11/2023,['Almacenado']
pedi01234eqtwPR,provGUW155UK,15/11/2023,['Almacenado']
pedi01234ehqEQT,provAnt183SP,15/11/2023,['Pagado']
pedi01234klswBW,provMaU551UK,15/11/2023,['Distribuido']
pedi01234lprtuz,provUni273IR,15/11/2023,['Pagado']
pedi01234qBDIQZ,provTTA249IT,15/11/2023,['Por hacer']
pedi01234ditBEQ,provGUW155UK,15/11/2023,['Pagado']
pedi01234hnvDPW,provPrC249SP,15/11/2023,['Pagado']
pedi01234opENTV,provEQT795IR,15/11/2023,['Pagado']
pedi01234brxGPS,provPIS094IT,15/11/2023,['Pagado']
pedi01234gkuIMT,provZSS361SP,15/11/2023,['Distribuido']
pedi01234defzRT,provPuG251FR,15/11/2023,['Pagado']
pedi01234fgsJUZ,provBGS521IT,15/11/2023,['Por hacer']
pedi01234qvyADM,provMaC196IR,15/11/2023,['Por hacer']
pedi01234bgKOUV,provSPH558SP,15/11/2023,['Por hacer']
pedi01234knuKRV,provLDC071FR,15/11/2023,['De Camino']
pedi01234inrGQR,provInS880IT,15/11/2023,['Recibido']
pedi01234elsuvR,provFUM061IT,15/11/2023,['Pagado']
pedi01234mrzGIZ,provMaU551UK,15/11/2023,['De Camino']
pedi01234zAORUY,provSFS792IT,14/11/2023,['Pagado']
pedi01234uAEKQS,provViE732UK,14/11/2023,['Pagado']
pedi01234anoKMU,provGDA071SP,14/11/2023,['Pagado']
pedi01234cflqGT,provPIS094IT,14/11/2023,['Pagado']
pedi01234ahjoyL,provSiH990GE,14/11/2023,['Pagado']
pedi01234hnCRTW,provCro019GE,14/11/2023,['Almacenado']
pedi01234msKLPV,provUni273IR,14/11/2023,['Almacenado']
pedi01234iBJLNU,provHeM574GE,14/11/2023,['Pagado']
pedi01234hBIMTW,provGla159UK,14/11/2023,['Por hacer']
pedi01234qtFWXY,provVos971GE,14/11/2023,['Pagado']
pedi01234fjmzHK,provMor734GE,14/11/2023,['De Camino']
pedi01234fmxzPY,provNaG379UK,14/11/2023,['Por hacer']
pedi01234uvyzPR,provInS880IT,14/11/2023,['De Camino']
pedi01234jmrwGR,provNUB454GE,14/11/2023,['Recibido']
pedi01234mwyDLZ,provXXX959FR,14/11/2023,['De Camino']
pedi01234ejuCGN,provMal000IR,14/11/2023,['Pagado']
pedi01234cloJKU,provEvo408GE,14/11/2023,['Por hacer']
pedi01234gpwALR,provApp240IR,14/11/2023,['Almacenado']
pedi01234qyEHOW,provViE732UK,14/11/2023,['Pagado']
pedi01234dkmvYZ,provAdL707SP,14/11/2023,['De Camino']
pedi01234jpqtEP,provHA&069GE,13/11/2023,['Pagado']
pedi01234eirswx,provAIG289SP,13/11/2023,['Almacenado']
pedi01234efEJUX,provHSH047UK,13/11/2023,['Distribuido']
pedi01234iKRUVX,provEdF497FR,13/11/2023,['Por hacer']
pedi01234iuFKQR,provDia214UK,13/11/2023,['De Camino']
pedi01234nstuRS,provKUK710GE,13/11/2023,['Pagado']
pedi01234mnpsCZ,provNUB454GE,13/11/2023,['Por hacer']
pedi01234uKNPQV,provCom628UK,13/11/2023,['De Camino']
pedi01234fyzHLM,provMaU551UK,13/11/2023,['Almacenado']
pedi01234mopMOW,provGUW155UK,13/11/2023,['Almacenado']
pedi01234fsuIQU,provDeo025SP,13/11/2023,['Pagado']
pedi01234rsDEKM,provAgC974SP,13/11/2023,['Pagado']
pedi01234hjmqrI,provSaS872IT,13/11/2023,['Pagado']
pedi01234flpAJR,provUni273IR,13/11/2023,['Por hacer']
pedi01234cisELQ,provDPG813FR,13/11/2023,['Recibido']
pedi01234cnKLMV,provGla159UK,13/11/2023,['Por hacer']
pedi01234svzQSW,provPuG251FR,13/11/2023,['De Camino']
pedi01234tvzCLZ,provMal000IR,13/11/2023,['Distribuido']
pedi01234djnORX,provKUK710GE,13/11/2023,['Recibido']
pedi01234atzDKQ,provNaG379UK,13/11/2023,['Almacenado']
pedi01234btuADJ,provMaM160UK,13/11/2023,['Distribuido']
pedi01234aiFHNY,provRat613GE,13/11/2023,['Por hacer']
pedi01234lsACFJ,provAsS129IT,13/11/2023,['Pagado']
pedi01234hCLRUX,provXXX959FR,13/11/2023,['Pagado']
pedi01234cgknIJ,provMaC196IR,13/11/2023,['Almacenado']
pedi01234aqIKLP,provVos971GE,13/11/2023,['De Camino']
pedi01234kruFSY,provVVB039GE,13/11/2023,['Almacenado']
pedi01234dzCEKX,provOHL343SP,13/11/2023,['Almacenado']
pedi01234msEMRX,provNaG379UK,12/11/2023,['Recibido']
pedi01234cyDLOW,provSaS872IT,12/11/2023,['Distribuido']
pedi01234gkxGNT,provPIS094IT,12/11/2023,['De Camino']
pedi01234bhyKNV,provUAS964IT,12/11/2023,['Pagado']
pedi01234cfjkPW,provEif549FR,12/11/2023,['De Camino']
pedi01234hlmBNU,provPIS094IT,12/11/2023,['Pagado']
pedi01234lpGOUW,provHSH047UK,12/11/2023,['Por hacer']
pedi01234knBCLS,provDuF994SP,12/11/2023,['De Camino']
pedi01234ajknDG,provGla904IR,12/11/2023,['De Camino']
pedi01234vGHRVX,provVVB039GE,12/11/2023,['Por hacer']
pedi01234doruMN,provNaG379UK,12/11/2023,['Pagado']
pedi01234kqDFIW,provTTA249IT,12/11/2023,['Pagado']
pedi01234cgpBKR,provEQT795IR,12/11/2023,['Pagado']
pedi01234ijmFVY,provRob233FR,12/11/2023,['Distribuido']
pedi01234nxBGUV,provNUB454GE,12/11/2023,['Recibido']
pedi01234dklBKW,provSFS792IT,12/11/2023,['Pagado']
pedi01234fgnuHP,provDeo025SP,11/11/2023,['De Camino']
pedi01234ivwIVW,provPuG251FR,11/11/2023,['Almacenado']
pedi01234amrtuL,provKUK710GE,11/11/2023,['Almacenado']
pedi01234iklyMX,provB.S543IT,11/11/2023,['Por hacer']
pedi01234cdfhlx,provEif549FR,11/11/2023,['Por hacer']
pedi01234cevyRZ,provPIS094IT,11/11/2023,['Pagado']
pedi01234fklnHL,provEvo408GE,11/11/2023,['Pagado']
pedi01234flILSU,provKUK710GE,11/11/2023,['Pagado']
pedi01234bgrNQR,provDia214UK,11/11/2023,['De Camino']
pedi01234lruvzI,provASI979UK,11/11/2023,['Distribuido']
pedi01234agpFPT,provKUK710GE,11/11/2023,['Almacenado']
pedi01234oqrsNO,provMed974GE,11/11/2023,['Por hacer']
pedi01234iqxANX,provRot145UK,11/11/2023,['Distribuido']
pedi01234fkDNPZ,provASI979UK,11/11/2023,['Por hacer']
pedi01234jkCHOQ,provVVB039GE,11/11/2023,['Por hacer']
pedi01234nquwxz,provFUM061IT,11/11/2023,['De Camino']
pedi01234bcdeCN,provMor734GE,11/11/2023,['Almacenado']
pedi01234aflFJN,provAgC974SP,11/11/2023,['Recibido']
pedi01234aitCMX,provVVB039GE,11/11/2023,['Pagado']
pedi01234azBDEU,provTF1453FR,11/11/2023,['Por hacer']
pedi01234goKLUY,provB.S543IT,11/11/2023,['Recibido']
pedi01234fipuJY,provKUK710GE,11/11/2023,['Pagado']
pedi01234aeCQTZ,provPuG251FR,11/11/2023,['Recibido']
pedi01234jntELY,provNaG379UK,11/11/2023,['De Camino']
pedi01234amovQZ,provSpe920UK,11/11/2023,['Recibido']
pedi01234efpEHY,provPuG251FR,11/11/2023,['Por hacer']
pedi01234yEFKPX,provApS922SP,11/11/2023,['Almacenado']
pedi01234bgjnGU,provBGS521IT,11/11/2023,['Recibido']
pedi01234htCHMX,provDia214UK,11/11/2023,['Pagado']
pedi01234fBDNUZ,provViE732UK,11/11/2023,['De Camino']
pedi01234fzCFSZ,provBGS521IT,10/11/2023,['De Camino']
pedi01234aewDFX,provAnt183SP,10/11/2023,['Pagado']
pedi01234qxAEHU,provUni273IR,10/11/2023,['Por hacer']
pedi01234duxFIP,provSaS872IT,10/11/2023,['De Camino']
pedi01234oyBEHV,provPIS094IT,10/11/2023,['Pagado']
pedi01234klszIT,provSiH990GE,10/11/2023,['De Camino']
pedi01234gptuHK,provZSS361SP,10/11/2023,['Recibido']
pedi01234nrEJMR,provAgC974SP,10/11/2023,['Almacenado']
pedi01234dgjlyG,provTTA249IT,10/11/2023,['De Camino']
pedi01234bkquyF,provFUM061IT,10/11/2023,['Pagado']
pedi01234djmqzT,provGla159UK,10/11/2023,['De Camino']
pedi01234aiDGMN,provSpe920UK,10/11/2023,['Pagado']
pedi01234jqsHJL,provEif549FR,10/11/2023,['Por hacer']
pedi01234kovwzQ,provHA&069GE,10/11/2023,['Almacenado']
pedi01234ekrxCG,provTTA249IT,10/11/2023,['Pagado']
pedi01234mtwBHU,provMor734GE,10/11/2023,['De Camino']
pedi01234nJKPSZ,provEvo408GE,10/11/2023,['Recibido']
pedi01234gnpwWY,provAsS129IT,10/11/2023,['Distribuido']
pedi01234lrGHKL,provDia214UK,10/11/2023,['Distribuido']
pedi01234hjlqQU,provNaG379UK,10/11/2023,['Recibido']
pedi01234ehlvVW,provInS639SP,10/11/2023,['De Camino']
pedi01234alqtzH,provRot145UK,09/11/2023,['De Camino']
pedi01234bhkmNT,provRDM331IT,09/11/2023,['Por hacer']
pedi01234devyBU,provTBB562UK,09/11/2023,['Recibido']
pedi01234oBIPWX,provTF1453FR,09/11/2023,['Por hacer']
pedi01234fjtwCO,provMaU551UK,09/11/2023,['Por hacer']
pedi01234fosBET,provAgC974SP,09/11/2023,['Por hacer']
pedi01234behiAZ,provSiH990GE,09/11/2023,['De Camino']
pedi01234nqvyIO,provAIG289SP,09/11/2023,['Pagado']
pedi01234ptwFIM,provDia214UK,09/11/2023,['Recibido']
pedi01234fhjsQT,provAdL707SP,09/11/2023,['Pagado']
pedi01234bovKTW,provSMI564UK,09/11/2023,['De Camino']
pedi01234loxDQX,provGES446SP,09/11/2023,['Distribuido']
pedi01234swAHTZ,provPVT362GE,09/11/2023,['Por hacer']
pedi01234efhlox,provTTA249IT,09/11/2023,['Por hacer']
pedi01234dfkvJV,provCro019GE,09/11/2023,['Recibido']
pedi01234dhnuAQ,provGla159UK,09/11/2023,['Pagado']
pedi01234fsyPQV,provDuF994SP,09/11/2023,['De Camino']
pedi01234enBCPS,provEne685UK,09/11/2023,['Pagado']
pedi01234hksuMV,provKUK710GE,09/11/2023,['Por hacer']
pedi01234abCIPS,provGla159UK,09/11/2023,['Pagado']
pedi01234mrCQUY,provPIS094IT,09/11/2023,['Pagado']
pedi01234intvCM,provUni273IR,09/11/2023,['Por hacer']
