ID_pieza,ID_pedido,Cantidad
piezHdc274RjCon,pedi01234nouxHR,5
piezCar367BlAli,pedi01234aAEJQR,7
piezDes063NgHer,pedi01234dgszEO,1
piezCar367BlAli,pedi01234jmCEVW,10
piezAce385RjCos,pedi01234lprDHO,8
piezGaR221MrInf,pedi01234klrFKT,4
piezImp155AmInf,pedi01234ekwzEL,2
piezYes787MoCon,pedi01234suJMOQ,3
piezDes600AzHer,pedi01234eGLOPQ,5
piezPCs501MoInf,pedi01234eruIWY,5
piezEst880MrMob,pedi01234lptxJN,10
piezLám490BlMob,pedi01234lqRTUW,4
piezRat170BlInf,pedi01234cfmDFL,5
piezMaf344RsCos,pedi01234cdmnAC,4
piezPeg284NgMer,pedi01234ntuKQU,8
piezImp374BlInf,pedi01234txzDKP,4
piezSof681RjMob,pedi01234hnERXY,1
piezCin392RjMer,pedi01234jkxDGS,10
piezAur108NaInf,pedi01234svHSUX,10
piezCae132MrCon,pedi01234gswDGL,6
piezLdm465BlCon,pedi01234hvyEIO,5
piezCar310NgAli,pedi01234uJNQWY,8
piezMes841AmMob,pedi01234fFHNPQ,7
piezMdn703RsMob,pedi01234qwJUWY,2
piezMar755NgHer,pedi01234gjkxJR,8
piezDes600AzHer,pedi01234cdlozD,1
piezPre915MoAli,pedi01234puADFK,3
piezLác843VeAli,pedi01234cstLMP,10
piezSil639MrMob,pedi01234otxzIW,1
piezPin862BlHer,pedi01234jCEJOR,9
piezCre352NgMer,pedi01234ptDFJO,7
piezFru831RsAli,pedi01234agjSVW,2
piezArm674MoMob,pedi01234jklnNS,8
piezCam697NgMob,pedi01234mrvzDF,5
piezFru191VeAli,pedi01234agpLNW,5
piezBot033NgMer,pedi01234iqxDYZ,10
piezPin070AzHer,pedi01234vHIMNV,7
piezCim630NaHer,pedi01234aopsRT,10
piezTij770AzMer,pedi01234gilszI,4
piezPin599MoCos,pedi01234fmEGKX,2
piezCin285BlMer,pedi01234txCGJO,8
piezMaf344RsCos,pedi01234uxyFKP,1
piezAzu515RsCon,pedi01234kCDESV,4
piezMaq363RsCos,pedi01234ftCFJQ,1
piezRat741NgInf,pedi01234defKQY,7
piezBdm223NgCos,pedi01234bixXYZ,5
piezPor605NgInf,pedi01234muEQTW,1
piezCae657NgCon,pedi01234opANVZ,7
piezPin429MrCon,pedi01234iqCPSY,2
piezAgu179NaMer,pedi01234gACHMX,10
piezPin646RjCos,pedi01234goCDGX,8
piezFru475AmAli,pedi01234bmqDJN,8
piezSie584NaHer,pedi01234oyHOWZ,5
piezCar960MoAli,pedi01234sBDPQS,3
piezFru636AzAli,pedi01234jnoAKZ,5
piezPaf731AmAli,pedi01234cdnDLN,8
piezCre408VeMer,pedi01234govwET,1
piezTec474MrInf,pedi01234acirxI,5
piezArm468VeMob,pedi01234ijACRX,5
piezMon238NgInf,pedi01234ahowTU,5
piezEst605MoMob,pedi01234klJNWY,5
piezMes425AzMob,pedi01234gAJMST,9
piezMaf648BlCos,pedi01234anwzGI,1
piezLad902MoCon,pedi01234cdkKLV,7
piezCim837MrHer,pedi01234adfyLV,6
piezSil252MoMob,pedi01234klnuQT,5
piezDes958NaHer,pedi01234btCFNX,8
piezEnc400RsMer,pedi01234drzGOX,8
piezEnc779MoMer,pedi01234qrDMST,7
piezMar400MoHer,pedi01234jlmDFM,10
piezPin646RjCos,pedi01234gnyEUY,10
piezDul785VeAli,pedi01234bmCLSX,1
piezMes485NgMob,pedi01234zCHIQS,7
piezBdm646VeCos,pedi01234wBCGMX,7
piezAzu543AmCon,pedi01234ailyNW,6
piezCin974MoHer,pedi01234EMPQXZ,2
piezCae408AzCon,pedi01234acCGPY,3
piezPre634BlAli,pedi01234glzPSX,3
piezImp618NgInf,pedi01234bnwFGL,8
piezSil062RsMob,pedi01234rwKLUX,3
piezRat867AmInf,pedi01234cdemtC,2
piezHdc890VeCon,pedi01234dsuAUZ,9
piezTij743NaMer,pedi01234dekmAT,3
piezCar418NaAli,pedi01234bikzJW,7
piezPes165RjAli,pedi01234biqvVZ,7
piezSof846BlMob,pedi01234twGHTX,7
piezMaq751AmCos,pedi01234hoqHMY,7
piezTal793NaHer,pedi01234swzAMX,6
piezMaf518MoCos,pedi01234brwIRU,6
piezPes957BlAli,pedi01234jmquBW,1
piezPin461RsCos,pedi01234cmoBCT,8
piezPer270MrCos,pedi01234eqtwPR,8
piezTdP888NaCon,pedi01234ehqEQT,10
piezCha216AmCos,pedi01234klswBW,7
piezTec517BlInf,pedi01234lprtuz,4
piezCem799NgCon,pedi01234qBDIQZ,1
piezTec204AzInf,pedi01234ditBEQ,8
piezSie956MoHer,pedi01234hnvDPW,5
piezSie956MoHer,pedi01234opENTV,8
piezSof104RsMob,pedi01234brxGPS,9
piezLám475NaMob,pedi01234gkuIMT,3
piezArm935NgMob,pedi01234defzRT,4
piezBdm646VeCos,pedi01234fgsJUZ,1
piezSil654AzMob,pedi01234qvyADM,5
piezTal839BlHer,pedi01234bgKOUV,5
piezCom855AmInf,pedi01234knuKRV,6
piezSof681RjMob,pedi01234inrGQR,1
piezPCs567RsInf,pedi01234elsuvR,2
piezCab096RsInf,pedi01234mrzGIZ,8
piezLad470NgCon,pedi01234zAORUY,7
piezYes318RjCon,pedi01234uAEKQS,3
piezCim155VeHer,pedi01234anoKMU,1
piezCim049AzHer,pedi01234cflqGT,1
piezRat981MrInf,pedi01234ahjoyL,10
piezHdc808BlCon,pedi01234hnCRTW,3
piezEdu961AmCos,pedi01234msKLPV,7
piezDul812AzAli,pedi01234iBJLNU,8
piezEsc282AzMob,pedi01234hBIMTW,7
piezCha252BlCos,pedi01234qtFWXY,5
piezEsc748MoMob,pedi01234fjmzHK,8
piezMaq583NgCos,pedi01234fmxzPY,3
piezCha341MrCos,pedi01234uvyzPR,9
piezBeb903AzAli,pedi01234jmrwGR,2
piezVer233NaAli,pedi01234mwyDLZ,9
piezTal839BlHer,pedi01234ejuCGN,5
piezLoc852MrCos,pedi01234cloJKU,9
piezSil162AzMob,pedi01234gpwALR,8
piezCin747RsHer,pedi01234qyEHOW,8
piezArm674MoMob,pedi01234dkmvYZ,3
piezHil528NgMer,pedi01234jpqtEP,4
piezLám545RjMob,pedi01234eirswx,9
piezCab096RsInf,pedi01234efEJUX,1
piezCar724VeAli,pedi01234iKRUVX,2
piezTal637AmHer,pedi01234iuFKQR,10
piezAzu502NaCon,pedi01234nstuRS,8
piezGaR221MrInf,pedi01234mnpsCZ,4
piezMar292MrHer,pedi01234uKNPQV,1
piezLdm754NaCon,pedi01234fyzHLM,3
piezAgu621VeMer,pedi01234mopMOW,2
piezCom380MoInf,pedi01234fsuIQU,1
piezPre606AmAli,pedi01234rsDEKM,6
piezLdm549MrCon,pedi01234hjmqrI,6
piezLad942RsCon,pedi01234flpAJR,3
piezSil062RsMob,pedi01234cisELQ,9
piezDul049NaAli,pedi01234cnKLMV,7
piezLác843VeAli,pedi01234svzQSW,5
piezCha951NgCos,pedi01234tvzCLZ,3
piezFru500MoAli,pedi01234djnORX,3
piezCae464NaCon,pedi01234atzDKQ,6
piezEnc400RsMer,pedi01234btuADJ,8
piezBdm223NgCos,pedi01234aiFHNY,5
piezCin076BlMer,pedi01234lsACFJ,3
piezYes914RsCon,pedi01234hCLRUX,4
piezAgu099RjMer,pedi01234cgknIJ,9
piezCre013NaMer,pedi01234aqIKLP,9
piezCre742BlMer,pedi01234kruFSY,3
piezMaq915VeCos,pedi01234dzCEKX,2
piezLla740AzHer,pedi01234msEMRX,2
piezMar604RsHer,pedi01234cyDLOW,1
piezPor649RsInf,pedi01234gkxGNT,6
piezYes113VeCon,pedi01234bhyKNV,7
piezCim140MoHer,pedi01234cfjkPW,2
piezPes687RsAli,pedi01234hlmBNU,3
piezCab844BlInf,pedi01234lpGOUW,5
piezLla364RsHer,pedi01234knBCLS,7
piezMaq669MoCos,pedi01234ajknDG,10
piezPre285AzAli,pedi01234vGHRVX,2
piezCin392RjMer,pedi01234doruMN,8
piezMar612BlHer,pedi01234kqDFIW,4
piezAur915AmInf,pedi01234cgpBKR,8
piezPor759AmInf,pedi01234ijmFVY,4
piezAgu179NaMer,pedi01234nxBGUV,8
piezMaf871MrCos,pedi01234dklBKW,7
piezTij208MoMer,pedi01234fgnuHP,2
piezBot658RjMer,pedi01234ivwIVW,1
piezAzu543AmCon,pedi01234amrtuL,5
piezCla872NaCon,pedi01234iklyMX,10
piezCla800AzCon,pedi01234cdfhlx,7
piezMdn543MrMob,pedi01234cevyRZ,8
piezNiv299MrHer,pedi01234fklnHL,8
piezPin879AmHer,pedi01234flILSU,9
piezLoc554NgCos,pedi01234bgrNQR,4
piezNiv004BlHer,pedi01234lruvzI,10
piezCre862MoCos,pedi01234agpFPT,6
piezVer128BlAli,pedi01234oqrsNO,8
piezEst664AmMob,pedi01234iqxANX,4
piezTec059RjInf,pedi01234fkDNPZ,8
piezLoc636BlCos,pedi01234jkCHOQ,5
piezLdm623VeCon,pedi01234nquwxz,3
piezFru500MoAli,pedi01234bcdeCN,3
piezCre408VeMer,pedi01234aflFJN,5
piezMes362RsMob,pedi01234aitCMX,9
piezAgu154BlMer,pedi01234azBDEU,4
piezCin951AzMer,pedi01234goKLUY,6
piezPin757MoHer,pedi01234fipuJY,9
piezCre335VeCos,pedi01234aeCQTZ,5
piezImp234AzInf,pedi01234jntELY,9
piezEdu573MoCos,pedi01234amovQZ,1
piezTel515NaMer,pedi01234efpEHY,10
piezMes841AmMob,pedi01234yEFKPX,3
piezPes116AzAli,pedi01234bgjnGU,5
piezHdc890VeCon,pedi01234htCHMX,1
piezLdm739RjCon,pedi01234fBDNUZ,7
piezAur028RsInf,pedi01234fzCFSZ,3
piezMaq751AmCos,pedi01234aewDFX,2
piezCin076BlMer,pedi01234qxAEHU,10
piezVer233NaAli,pedi01234duxFIP,4
piezPin419RjHer,pedi01234oyBEHV,3
piezRat499AzInf,pedi01234klszIT,7
piezYes168AmCon,pedi01234gptuHK,6
piezSie739MrHer,pedi01234nrEJMR,2
piezYes787MoCon,pedi01234dgjlyG,10
piezPaf816RsAli,pedi01234bkquyF,3
piezPin082AmCos,pedi01234djmqzT,6
piezEnc049NaMer,pedi01234aiDGMN,10
piezTal793NaHer,pedi01234jqsHJL,6
piezCam697NgMob,pedi01234kovwzQ,6
piezSie284NgHer,pedi01234ekrxCG,7
piezPaf997MoAli,pedi01234mtwBHU,4
piezPin626BlCon,pedi01234nJKPSZ,10
piezMes485NgMob,pedi01234gnpwWY,8
piezPCs872BlInf,pedi01234lrGHKL,5
piezTec459RsInf,pedi01234hjlqQU,5
piezVer233NaAli,pedi01234ehlvVW,5
piezEst664AmMob,pedi01234alqtzH,2
piezMdn707AmMob,pedi01234bhkmNT,10
piezMes881MrMob,pedi01234devyBU,5
piezImp797NaInf,pedi01234oBIPWX,1
piezLla180AmHer,pedi01234fjtwCO,5
piezCar960MoAli,pedi01234fosBET,6
piezLij041NaHer,pedi01234behiAZ,1
piezPre606AmAli,pedi01234nqvyIO,7
piezMar604RsHer,pedi01234ptwFIM,9
piezCim997AmHer,pedi01234fhjsQT,3
piezCab704NaInf,pedi01234bovKTW,8
piezTel166AmMer,pedi01234loxDQX,7
piezMar976AzHer,pedi01234swAHTZ,1
piezMes841AmMob,pedi01234efhlox,1
piezArm304MrMob,pedi01234dfkvJV,2
piezCin426RsMer,pedi01234dhnuAQ,8
piezCab832MoInf,pedi01234fsyPQV,5
piezCam197BlMob,pedi01234enBCPS,6
piezPin061NaHer,pedi01234hksuMV,8
piezMdn620NgMob,pedi01234abCIPS,6
piezTal582AzHer,pedi01234mrCQUY,6
piezCar967AmAli,pedi01234intvCM,1
piezNiv095VeHer,pedi01234mpqEGY,4
piezPeg837RsMer,pedi01234kFGRUV,7
piezSil082AmMob,pedi01234inxDFX,3
piezPaf106MrAli,pedi01234isDMQR,2
piezCam587RsMob,pedi01234hivAFI,1
piezFru636AzAli,pedi01234civwEV,1
piezSie584NaHer,pedi01234fklBLQ,5
piezCla530RsCon,pedi01234knoyDP,3
piezCom711RjInf,pedi01234demuDX,8
piezSof795AmMob,pedi01234dlxMXY,10
piezSil639MrMob,pedi01234rAILRT,7
piezPeg528RjMer,pedi01234cfmpwz,8
piezSna445NaAli,pedi01234jlqrGO,3
piezCae988BlCon,pedi01234fJMOSX,2
piezMar292MrHer,pedi01234bduDEP,5
piezDes584RjHer,pedi01234aGLNVW,9
piezCar724VeAli,pedi01234himnqw,9
piezHil501AmMer,pedi01234evwzJQ,4
piezTdP064MoCon,pedi01234duCEOQ,4
piezCab389MrInf,pedi01234bjkqIV,9
piezMar486NaHer,pedi01234copuHU,10
piezLla295RjHer,pedi01234oBFMUW,3
piezCam118MrMob,pedi01234mrxGIU,2
piezTal489MrHer,pedi01234adzFLU,1
piezPor759AmInf,pedi01234cpvUVZ,8
piezCin213NaHer,pedi01234juBFJM,1
piezDes600VeHer,pedi01234byJKMY,4
piezTdP888NaCon,pedi01234lotvKL,4
piezEdu509RjCos,pedi01234lyzCLX,9
piezEnc016BlMer,pedi01234gkwyQS,1
piezEsc748MoMob,pedi01234ahmnop,2
piezCem346NaCon,pedi01234psuHNV,8
piezRat741NgInf,pedi01234dqxyPS,2
piezHil658RsMer,pedi01234bgACEK,2
piezPCs051VeInf,pedi01234dkCEFZ,3
piezPaf106MrAli,pedi01234giJOPY,4
piezYes873MrCon,pedi01234gntvGH,8
piezAur028RsInf,pedi01234cehzUZ,1
piezPin341RsCon,pedi01234xCKLMR,2
piezMes425AzMob,pedi01234wxJOSU,6
piezPor649RsInf,pedi01234FIJOUW,7
piezCla115MrCon,pedi01234koEHPY,6
piezLác913MrAli,pedi01234iDIQXZ,5
piezEnc049NaMer,pedi01234fwyCNX,5
piezCar968MrAli,pedi01234gozATY,7
piezPor242VeInf,pedi01234isBGHK,10
piezTij208MoMer,pedi01234qyNPTZ,8
piezAgu026MrMer,pedi01234pvFMVW,7
piezArm253RsMob,pedi01234hnwGTZ,4
piezTal839BlHer,pedi01234jnpJUX,2
piezFru993MrAli,pedi01234dfgyJQ,1
piezMes485NgMob,pedi01234pqRSWY,4
piezArm253RsMob,pedi01234bdDHQV,5
piezSie739MrHer,pedi01234fjtHKP,9
piezCom380MoInf,pedi01234kzJLOV,4
piezAce565AzCos,pedi01234efhAVZ,9
piezSna037VeAli,pedi01234mwBOVY,5
piezMdn543MrMob,pedi01234aeiDPW,9
piezYes318RjCon,pedi01234vwxBIZ,2
piezCim630NaHer,pedi01234acdFLX,7
piezEdu181RsCos,pedi01234einBMO,7
piezAur971NgInf,pedi01234adlGNU,5
piezTel735RsMer,pedi01234ftBMNO,6
piezMar755NgHer,pedi01234wAEJKU,1
piezEsc623AmMob,pedi01234bdvwDN,10
piezTec387MoInf,pedi01234ajkpEU,1
piezPor207NaInf,pedi01234iswxHP,10
piezDes601MoHer,pedi01234ivLOUX,8
piezCha146NaCos,pedi01234flxzGJ,8
piezCin994MrHer,pedi01234bdxENO,5
piezLij552MrHer,pedi01234ejzBQZ,9
piezAzu515RsCon,pedi01234aeqwzK,2
piezPin225NgCon,pedi01234npFKPX,4
piezImp372VeInf,pedi01234dotBCM,4
piezTec636NaInf,pedi01234norvFK,5
piezLoc636BlCos,pedi01234dyzAIO,3
piezAur108NaInf,pedi01234lHINUX,1
piezEnc016BlMer,pedi01234hlDITW,5
piezSna242MrAli,pedi01234mtzRVY,10
piezCar967AmAli,pedi01234anuAJY,9
piezEnc400RsMer,pedi01234axDNRZ,5
piezPes957BlAli,pedi01234jqxFPV,9
piezBot090MoMer,pedi01234oxJMOX,4
piezFru662RjAli,pedi01234giktEF,9
piezCre408VeMer,pedi01234cfhoJO,1
piezNiv095VeHer,pedi01234fgsxBE,5
piezCae037MoCon,pedi01234aDESUY,8
piezMar703VeHer,pedi01234acryzE,3
piezSil909NgMob,pedi01234efmvwQ,6
piezSof516NaMob,pedi01234crsARW,8
piezPer450VeCos,pedi01234ptyALR,3
piezMaf697NaCos,pedi01234ejwxER,1
piezAzu517NgCon,pedi01234fjmrAC,4
piezLij181VeHer,pedi01234gGPSXZ,3
piezCim997AmHer,pedi01234cjuCNS,1
piezEst110BlMob,pedi01234gIKQRX,8
piezPer758BlCos,pedi01234dpyBHJ,5
piezMdn433BlMob,pedi01234egjnoD,2
piezTec500VeInf,pedi01234fgikzQ,10
piezLdm754NaCon,pedi01234bnoCIR,7
piezPaf997MoAli,pedi01234fBUVWZ,1
piezPin468AzCon,pedi01234brzFSW,7
piezTal725VeHer,pedi01234lrAQRS,10
piezPes957BlAli,pedi01234lvwyBD,3
piezCom732VeInf,pedi01234cwDJSX,10
piezAce466MrCos,pedi01234cmsvwW,6
piezPre930VeAli,pedi01234efnwGT,8
piezBdm454RjCos,pedi01234jwzETZ,3
piezSof007MoMob,pedi01234jkOSUV,1
piezPes850NaAli,pedi01234jBJLOP,7
piezCam350AmMob,pedi01234ekntJV,2
piezCin590AzHer,pedi01234agpDIZ,8
piezHil501AmMer,pedi01234dlvIPU,2
piezTal581RjHer,pedi01234fmpFIW,6
piezTij770AzMer,pedi01234ciknFX,6
piezCar554RsAli,pedi01234hxNPTZ,3
piezSna332RjAli,pedi01234puxBEW,10
piezPer353RsCos,pedi01234bgoJSV,2
piezArm712AmMob,pedi01234pxCLMX,4
piezArm691AzMob,pedi01234osuCNP,2
piezSil082AmMob,pedi01234IJKOWY,4
piezCla021AmCon,pedi01234floqvU,6
piezLác830NgAli,pedi01234blosEU,5
piezFru662RjAli,pedi01234oqOQXZ,7
piezDes601MoHer,pedi01234zBEITW,8
piezSil956NgMob,pedi01234fjuxyS,1
piezTel824MoMer,pedi01234dlQSWX,1
piezCim155VeHer,pedi01234jlwxDT,5
piezEdu181RsCos,pedi01234hmHKNO,4
piezMdn703RsMob,pedi01234djoqyF,4
piezMaf344RsCos,pedi01234fgmpBR,4
piezCim837MrHer,pedi01234eglsCD,8
piezArm712AmMob,pedi01234ceqtHY,4
piezDul366RsAli,pedi01234qBCDEP,5
piezAgu154BlMer,pedi01234bxyGMO,8
piezPeg388NaMer,pedi01234nqKRUZ,1
piezDul065MoAli,pedi01234oqtyPX,8
piezRat434NaInf,pedi01234dxGMWZ,5
piezCom384BlInf,pedi01234fxBPXY,3
piezLám693AzMob,pedi01234lruvBL,9
piezAce697RsCos,pedi01234himzCX,7
piezCam197BlMob,pedi01234irsuvW,2
piezPor103RjInf,pedi01234bnqMOV,1
piezMdn459NaMob,pedi01234glyKMZ,2
piezPes947MoAli,pedi01234yFSWXY,9
piezHil501AmMer,pedi01234eilQTX,7
piezLdm946RsCon,pedi01234lpqCJN,4
piezCim997AmHer,pedi01234fDMPQX,4
piezNiv451AzHer,pedi01234gilmsw,10
piezCla800AzCon,pedi01234dgjpuL,9
piezSil082AmMob,pedi01234admrMU,9
piezSil146RsMob,pedi01234oquDPU,9
piezCem079MoCon,pedi01234moCHRY,9
piezLoc852MrCos,pedi01234ehCIQV,5
piezDes584RjHer,pedi01234bhluKQ,9
piezCom519NaInf,pedi01234tyFINQ,1
piezCom732VeInf,pedi01234motEKQ,5
piezMar612BlHer,pedi01234jptvEG,6
piezCim919RsHer,pedi01234cDKMNU,2
piezPin454AzCos,pedi01234beoyLX,1
piezCar367BlAli,pedi01234CGHPVZ,5
piezSil639MrMob,pedi01234htDIPU,4
piezPre915MoAli,pedi01234jkEFXZ,7
piezSna860RsAli,pedi01234hxAFGI,7
piezMon863BlInf,pedi01234euBIJT,5
piezCha102RjCos,pedi01234ioxFVX,10
piezSie918BlHer,pedi01234cduKOW,2
piezLám603MoMob,pedi01234uwxCFU,10
piezLij454BlHer,pedi01234bsuwAV,5
piezMes251MoMob,pedi01234gCIQSY,2
piezPre181RsAli,pedi01234acALVX,2
piezVer990RjAli,pedi01234gosDMS,8
piezBot838AzMer,pedi01234bsABJN,8
piezArm722NaMob,pedi01234aewyQZ,2
piezAur287MoInf,pedi01234nqwRVW,3
piezDul318MrAli,pedi01234bgjoGM,10
piezPin757MoHer,pedi01234fklopN,3
piezBot033NgMer,pedi01234nstxCI,1
piezLác880RsAli,pedi01234ktDRUW,1
piezHdc782AmCon,pedi01234jlrvLO,7
piezTdP888NaCon,pedi01234luHITZ,1
piezPin256NgHer,pedi01234mtPRSY,3
piezTal582AzHer,pedi01234fwJNPW,10
piezPor605NgInf,pedi01234lmozVZ,6
piezEdu181RsCos,pedi01234gxzNQU,9
piezLdm549MrCon,pedi01234agjpuV,9
piezLoc342AmCos,pedi01234boqsuM,6
piezDul812AzAli,pedi01234hqEFHT,9
piezHil389RjMer,pedi01234fjFPVX,6
piezPin468AzCon,pedi01234npCDIS,2
piezYes873MrCon,pedi01234dlstHZ,10
piezCin038NaMer,pedi01234klqrMT,4
piezMaq751AmCos,pedi01234nuxKOU,4
piezHdc890VeCon,pedi01234gtAGOP,4
piezCre013NaMer,pedi01234fvPQRY,2
piezGaR175AzInf,pedi01234bgxQTX,2
piezPre334NgAli,pedi01234ADFGIQ,4
piezEst110BlMob,pedi01234mtyCMY,10
piezHil658RsMer,pedi01234dlpUWZ,7
piezAzu498RjCon,pedi01234mstuxG,9
piezPre930VeAli,pedi01234mrtBHR,7
piezTal581RjHer,pedi01234fjtyAD,6
piezMdn707AmMob,pedi01234fghmPV,6
piezEdu961AmCos,pedi01234jCJLQS,10
piezLla674MoHer,pedi01234hiluPR,3
piezPeg827VeMer,pedi01234ctIUVX,3
piezCem683BlCon,pedi01234jmorJV,5
piezMdn703RsMob,pedi01234qvxKRW,6
piezBdm473AzCos,pedi01234cnpsBX,6
piezTal793NaHer,pedi01234amrwxW,1
piezVer233NaAli,pedi01234ruCJKX,2
piezCem709AzCon,pedi01234dkuzBI,8
piezTec204AzInf,pedi01234ijyzCK,3
piezSie284NgHer,pedi01234bnrCNZ,8
piezLad595RjCon,pedi01234hjFSXZ,2
piezSof681RjMob,pedi01234erBNSW,9
piezEst605MoMob,pedi01234gsxBWX,5
piezTec059RjInf,pedi01234fozDEH,2
piezEnc779MoMer,pedi01234enpsEX,1
piezCre854RsCos,pedi01234fkmDQY,10
piezLdm754NaCon,pedi01234hjlqtU,6
piezLám441VeMob,pedi01234aoxFQS,6
piezPeg973MrMer,pedi01234bmnoxU,5
piezPeg480BlMer,pedi01234bcdsPV,2
piezHil389RjMer,pedi01234myBCHO,3
piezSna440NgAli,pedi01234cghsGV,4
piezCla987RjCon,pedi01234juFINX,6
piezAur971NgInf,pedi01234tADOPV,9
piezSil146RsMob,pedi01234dhwJOR,9
piezMes251MoMob,pedi01234stwzLR,3
piezTel731NgMer,pedi01234bepEFU,9
piezAgu305AzMer,pedi01234ADEFIQ,7
piezEdu973NaCos,pedi01234ciCGUZ,10
piezBot232BlMer,pedi01234koAOWX,4
piezPeg480BlMer,pedi01234gxKLTX,2
piezCha341MrCos,pedi01234afmqIO,7
piezMes485NgMob,pedi01234hpqFNX,9
piezTij731RsMer,pedi01234dimpyH,8
piezPeg388NaMer,pedi01234dRSTWZ,4
piezAgu131NgMer,pedi01234dpAIVX,3
piezTec387MoInf,pedi01234noptWX,8
piezCla987RjCon,pedi01234kmzCMT,7
piezCre461AzMer,pedi01234oqvBFM,4
piezLám293RsMob,pedi01234ktJLPQ,10
piezPes947MoAli,pedi01234bcjpuH,7
piezTel824MoMer,pedi01234oHLPQR,4
piezEdu564BlCos,pedi01234bdjuHX,10
piezCae657NgCon,pedi01234cfgmLT,8
piezMes050RjMob,pedi01234amKOUZ,8
piezFru543NaAli,pedi01234qzARSV,1
piezAgu621VeMer,pedi01234fkpwzB,6
piezMdn703RsMob,pedi01234acjkIJ,1
piezPer450VeCos,pedi01234ijloIZ,4
piezPes687RsAli,pedi01234bmwAVX,4
piezBot658RjMer,pedi01234gijqvV,10
piezAur108NaInf,pedi01234fmrvDR,5
piezEnc943VeMer,pedi01234dgmvHN,10
piezCha341MrCos,pedi01234cnqwLZ,2
piezMaq372MrCos,pedi01234dpxLPY,8
piezTdP902AmCon,pedi01234aeglzL,9
piezPaf851NaAli,pedi01234fjkwBH,6
piezMaf576VeCos,pedi01234jquSTY,8
piezBdm971RsCos,pedi01234depvyQ,5
piezCin285BlMer,pedi01234ahjqPY,10
piezGaR705VeInf,pedi01234ilACSV,4
piezDul065MoAli,pedi01234ervWYZ,9
piezMar976AzHer,pedi01234loxALV,9
piezCae487RjCon,pedi01234sDEFTW,10
piezPeg284NgMer,pedi01234deguAL,10
piezMes050RjMob,pedi01234bBGKWX,2
piezAgu026MrMer,pedi01234eijlvL,7
piezCae988BlCon,pedi01234cxyzAR,3
piezSil909NgMob,pedi01234suAFHT,8
piezCom741NgInf,pedi01234dilyAL,1
piezHdc744NaCon,pedi01234frDIJU,10
piezCae407AmCon,pedi01234iuxAFT,4
piezImp618NgInf,pedi01234dwDGKY,1
piezImp155AmInf,pedi01234dptCPS,9
piezPin468AzCon,pedi01234dlprDN,4
piezPin419RjHer,pedi01234bimPQY,9
piezSof681RjMob,pedi01234klALUV,5
piezImp595RsInf,pedi01234cxzFOY,7
piezSna860RsAli,pedi01234fqEFLY,7
piezAce382AmCos,pedi01234ehqEQZ,1
piezMaq372MrCos,pedi01234gAEHKP,7
piezCre754NaCos,pedi01234dnrINO,5
piezPor242VeInf,pedi01234fuyNQT,10
piezCab298NgInf,pedi01234fKLRTX,8
piezTal582AzHer,pedi01234bxACUX,10
piezMar711RjHer,pedi01234hmrtGH,1
piezCom571AzInf,pedi01234dlqrCR,7
piezDes958NaHer,pedi01234pxEQSU,4
piezCin994MrHer,pedi01234cgnqxH,4
piezEnc016BlMer,pedi01234uyBFXY,6
piezPer287NgCos,pedi01234hzCDFV,2
piezSil908MrMob,pedi01234wyAFIU,2
piezLác492RjAli,pedi01234bcuORW,10
piezYes113VeCon,pedi01234cejsxQ,9
piezVer364NgAli,pedi01234artvIX,3
piezCin974MoHer,pedi01234bfiBMU,9
piezEsc327BlMob,pedi01234dCEIJP,1
piezCom741NgInf,pedi01234ciwyIN,9
piezPin626BlCon,pedi01234bsEINZ,1
piezHdc274RjCon,pedi01234beikwJ,6
piezTij743NaMer,pedi01234cpuIMX,7
piezBdm449BlCos,pedi01234eqyzCY,9
piezImp155AmInf,pedi01234yCELNX,1
piezImp826MrInf,pedi01234svyGNO,9
piezAzu517NgCon,pedi01234ceizNV,10
piezCim140MoHer,pedi01234tORVWX,1
piezCha652MoCos,pedi01234txAEHI,10
piezAur824VeInf,pedi01234inzCEZ,10
piezSna445NaAli,pedi01234bhIKLV,7
piezPin778MrHer,pedi01234jlopwx,2
piezEst301AzMob,pedi01234iBIJQZ,1
piezCae988BlCon,pedi01234gtwxGJ,10
piezCim919RsHer,pedi01234ahyAMN,2
piezPCs662NaInf,pedi01234deLORT,6
piezCha083VeCos,pedi01234lyAHLS,6
piezCem799NgCon,pedi01234dnvzFP,4
piezMar292MrHer,pedi01234dpAEKW,9
piezMes362RsMob,pedi01234epqwMO,3
piezDul695BlAli,pedi01234houOWX,1
piezCin994MrHer,pedi01234fAEOPW,9
piezSil082AmMob,pedi01234dnqFIU,7
piezTal725VeHer,pedi01234ahpBTU,7
piezBot838AzMer,pedi01234dhilIS,8
piezBdm471AmCos,pedi01234klmnuN,10
piezGaR221MrInf,pedi01234tFKPQW,8
piezRat867AmInf,pedi01234eiopAN,3
piezAur247RjInf,pedi01234hpwFHZ,4
piezEsc646NaMob,pedi01234jklKVX,5
piezCar967AmAli,pedi01234gnxASV,6
piezCom297RsInf,pedi01234hitwEW,4
piezCab707AmInf,pedi01234eqBEFT,2
piezAur108NaInf,pedi01234npqwBJ,10
piezLdm754NaCon,pedi01234ovFJNV,8
piezVer939RsAli,pedi01234nsyEFJ,10
piezMes881MrMob,pedi01234adgoOV,6
piezArm304MrMob,pedi01234ahnovL,10
